#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device,phase
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T16:31:02Z,1493,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T17:30:25Z,1491,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T18:29:50Z,1490,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T19:29:15Z,1489,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T20:28:37Z,1488,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T21:28:01Z,1487,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T22:27:26Z,1486,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T23:26:47Z,1485,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T00:26:11Z,1485,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T01:25:36Z,1484,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T02:24:59Z,1484,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T03:24:20Z,1483,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T04:23:43Z,1482,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T05:23:08Z,1482,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T06:22:31Z,1481,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T07:21:54Z,1481,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T08:21:17Z,1479,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T09:20:43Z,1480,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T10:20:06Z,1479,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T11:19:28Z,1477,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T12:18:51Z,1476,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T13:18:15Z,1477,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T14:17:40Z,1476,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T15:17:06Z,1475,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T16:16:33Z,1474,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T17:15:54Z,1471,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T18:15:21Z,1470,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T19:14:44Z,1469,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T21:13:27Z,1467,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T22:12:48Z,1467,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T23:12:10Z,1466,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T00:11:36Z,1466,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T01:11:02Z,1465,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T02:10:23Z,1465,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T03:09:47Z,1464,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T04:09:09Z,1463,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T05:08:37Z,1462,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T06:07:57Z,1462,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T07:07:26Z,1463,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T08:06:56Z,1465,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T09:06:22Z,1464,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T10:05:41Z,1459,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T11:05:07Z,1454,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T12:04:34Z,1453,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T13:03:58Z,1450,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T14:03:17Z,1448,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T15:02:40Z,1446,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T16:02:00Z,1444,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T17:01:21Z,1442,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T18:00:46Z,1440,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T19:00:13Z,1438,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T19:59:35Z,1436,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T20:58:58Z,1435,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T21:58:22Z,1434,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T22:57:49Z,1433,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T23:57:13Z,1433,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T00:56:33Z,1432,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T01:56:00Z,1431,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T02:55:22Z,1430,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T03:54:48Z,1429,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T04:54:12Z,1428,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T05:53:33Z,1428,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T06:52:59Z,1428,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T07:52:37Z,1431,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T08:52:00Z,1431,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T09:51:22Z,1429,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T10:50:42Z,1424,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T11:50:01Z,1423,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T12:49:23Z,1420,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T13:48:48Z,1418,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T14:48:10Z,1416,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T15:47:30Z,1413,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T16:46:53Z,1411,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T17:46:15Z,1409,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T18:45:38Z,1407,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T19:45:02Z,1406,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T20:44:24Z,1404,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T21:43:42Z,1403,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T22:43:08Z,1401,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T23:42:29Z,1400,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T00:41:51Z,1399,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T01:41:18Z,1398,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T02:40:45Z,1397,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T03:40:09Z,1396,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T04:39:31Z,1395,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T05:38:55Z,1395,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T06:38:20Z,1394,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T07:37:42Z,1395,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T08:37:18Z,1397,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T09:36:46Z,1399,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T10:36:08Z,1394,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T11:35:37Z,1443,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T12:35:01Z,1432,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T13:34:24Z,1430,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T14:33:52Z,1483,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T15:33:16Z,1473,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T16:32:40Z,1471,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T17:32:11Z,1538,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T18:31:32Z,1525,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T19:30:57Z,1523,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T20:30:30Z,1619,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T21:29:52Z,1600,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T22:29:19Z,1598,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T23:28:53Z,1715,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T00:28:15Z,1690,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T01:27:34Z,1689,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T02:27:07Z,1808,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T03:26:29Z,1783,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T04:25:53Z,1782,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T05:25:18Z,1781,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T06:24:41Z,1780,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T07:24:16Z,1782,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T08:23:44Z,1783,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T09:23:11Z,1776,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T10:22:33Z,1770,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T11:21:58Z,1768,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T12:21:21Z,1762,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T13:20:44Z,1759,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T14:20:09Z,1759,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T15:19:29Z,1756,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T16:18:53Z,1752,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T17:18:14Z,1749,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T18:17:42Z,1748,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T19:17:03Z,1746,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T20:16:29Z,1744,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T21:15:52Z,1743,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T22:15:15Z,1742,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T23:14:36Z,1740,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T00:14:01Z,1739,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T01:13:25Z,1738,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T02:12:46Z,1737,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T03:12:10Z,1736,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T04:11:35Z,1735,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T05:11:02Z,1734,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T06:10:24Z,1733,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T07:10:01Z,1735,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T08:09:31Z,1737,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T09:09:00Z,1733,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T10:08:21Z,1730,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T11:07:43Z,1726,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T12:07:07Z,1722,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T13:06:27Z,1719,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T14:05:48Z,1716,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T15:05:09Z,1713,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T16:04:33Z,1712,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T17:03:56Z,1710,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T18:03:18Z,1708,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T19:02:42Z,1705,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T20:02:06Z,1703,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T21:01:31Z,1702,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T22:00:52Z,1701,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T23:00:12Z,1699,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T23:59:41Z,1698,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T00:59:05Z,1697,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T01:58:30Z,1696,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T02:57:52Z,1695,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T03:57:17Z,1694,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T04:56:41Z,1692,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T05:56:09Z,1692,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T06:55:34Z,1692,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T07:55:06Z,1695,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T08:54:35Z,1693,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T09:54:03Z,1693,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T10:53:18Z,1686,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T11:52:36Z,1684,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T12:51:55Z,1681,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T13:51:21Z,1679,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T14:50:47Z,1676,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T15:50:11Z,1683,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T16:49:32Z,1680,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T17:48:58Z,1678,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T18:48:23Z,1676,load_grams,plant_watering,esp_4_adaptive_irrigation,post
,,28,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T19:47:45Z,1675,load_grams,plant_watering,esp_4_adaptive_irrigation,post
